created_at,user_id_str,full_text,cleaned,casefolded,normalized,tokens,tokens_clean,stemmed
Tue Nov 18 08:38:00 +0000 2025,1563779411304140801,BBM Etanol E10 Dimulai! Menteri ATR/BPN Nusron Wahid Umumkan Lahan Eks HGU &amp;#038; Tanah Terlantar Siap Digunakan #partaigolkar #golkarpedia #61tahungolkar #bahlillahadalia https://t.co/gZKBRMD4Ig,BBM Etanol E Dimulai Menteri ATR BPN Nusron Wahid Umumkan Lahan Eks HGU Tanah Terlantar Siap Digunakan partaigolkar golkarpedia tahungolkar bahlillahadalia,bbm etanol e dimulai menteri atr bpn nusron wahid umumkan lahan eks hgu tanah terlantar siap digunakan partaigolkar golkarpedia tahungolkar bahlillahadalia,bbm etanol e dimulai menteri atr bpn nusron wahid umumkan lahan eks hgu tanah terlantar siap digunakan partaigolkar golkarpedia tahungolkar bahlillahadalia,"['bbm', 'etanol', 'e', 'dimulai', 'menteri', 'atr', 'bpn', 'nusron', 'wahid', 'umumkan', 'lahan', 'eks', 'hgu', 'tanah', 'terlantar', 'siap', 'digunakan', 'partaigolkar', 'golkarpedia', 'tahungolkar', 'bahlillahadalia']","['bbm', 'etanol', 'menteri', 'atr', 'bpn', 'nusron', 'wahid', 'umumkan', 'lahan', 'eks', 'hgu', 'tanah', 'terlantar', 'partaigolkar', 'golkarpedia', 'tahungolkar', 'bahlillahadalia']","['bbm', 'etanol', 'menteri', 'atr', 'bpn', 'nusron', 'wahid', 'umum', 'lahan', 'eks', 'hgu', 'tanah', 'lantar', 'partaigolkar', 'golkarpedia', 'tahungolkar', 'bahlillahadalia']"
Tue Nov 18 08:36:30 +0000 2025,1720665183188922368,@Alzack_01 @Bintu__Baba Ya bahan bakar Bobibos berbeda dari etanol yang diusulkan Menteri Bahlil. Bobibos menggunakan jerami padi sebagai bahan baku melalui proses biokimia untuk menghasilkan etanol RON 98 murni. Etanol Bahlil berasal dari tanaman pangan seperti jagung atau tebu untuk campuran E10 pada,Ya bahan bakar Bobibos berbeda dari etanol yang diusulkan Menteri Bahlil Bobibos menggunakan jerami padi sebagai bahan baku melalui proses biokimia untuk menghasilkan etanol RON murni Etanol Bahlil berasal dari tanaman pangan seperti jagung atau tebu untuk campuran E pada,ya bahan bakar bobibos berbeda dari etanol yang diusulkan menteri bahlil bobibos menggunakan jerami padi sebagai bahan baku melalui proses biokimia untuk menghasilkan etanol ron murni etanol bahlil berasal dari tanaman pangan seperti jagung atau tebu untuk campuran e pada,ya bahan bakar bobibos berbeda dari etanol yang diusulkan menteri bahlil bobibos menggunakan jerami padi sebagai bahan baku melalui proses biokimia untuk menghasilkan etanol ron murni etanol bahlil berasal dari tanaman pangan seperti jagung atau tebu untuk campuran e pada,"['ya', 'bahan', 'bakar', 'bobibos', 'berbeda', 'dari', 'etanol', 'yang', 'diusulkan', 'menteri', 'bahlil', 'bobibos', 'menggunakan', 'jerami', 'padi', 'sebagai', 'bahan', 'baku', 'melalui', 'proses', 'biokimia', 'untuk', 'menghasilkan', 'etanol', 'ron', 'murni', 'etanol', 'bahlil', 'berasal', 'dari', 'tanaman', 'pangan', 'seperti', 'jagung', 'atau', 'tebu', 'untuk', 'campuran', 'e', 'pada']","['bahan', 'bakar', 'bobibos', 'berbeda', 'etanol', 'diusulkan', 'menteri', 'bahlil', 'bobibos', 'jerami', 'padi', 'bahan', 'baku', 'proses', 'biokimia', 'menghasilkan', 'etanol', 'ron', 'murni', 'etanol', 'bahlil', 'berasal', 'tanaman', 'pangan', 'jagung', 'tebu', 'campuran']","['bahan', 'bakar', 'bobibos', 'beda', 'etanol', 'usul', 'menteri', 'bahlil', 'bobibos', 'jerami', 'padi', 'bahan', 'baku', 'proses', 'biokimia', 'hasil', 'etanol', 'ron', 'murni', 'etanol', 'bahlil', 'asal', 'tanam', 'pangan', 'jagung', 'tebu', 'campur']"
Tue Nov 18 08:00:00 +0000 2025,1352882201168240640,Etanol: Bukan BBM Biasa Tapi SIMBOL KETAHANAN! #Bioetanol adalah kunci kemandirian energi Indonesia. Ini adalah masa depan yang kita bangun bersama. Klik dan pahami peran strategisnya! https://t.co/SVmcOwx7E0 #BanggaIndonesiaHijau #RenewableEnergy #EnergiNegeriku,Etanol Bukan BBM Biasa Tapi SIMBOL KETAHANAN Bioetanol adalah kunci kemandirian energi Indonesia Ini adalah masa depan yang kita bangun bersama Klik dan pahami peran strategisnya BanggaIndonesiaHijau RenewableEnergy EnergiNegeriku,etanol bukan bbm biasa tapi simbol ketahanan bioetanol adalah kunci kemandirian energi indonesia ini adalah masa depan yang kita bangun bersama klik dan pahami peran strategisnya banggaindonesiahijau renewableenergy energinegeriku,etanol bukan bbm biasa tapi simbol ketahanan bioetanol adalah kunci kemandirian energi indonesia ini adalah masa depan yang kita bangun bersama klik dan pahami peran strategisnya banggaindonesiahijau renewableenergy energinegeriku,"['etanol', 'bukan', 'bbm', 'biasa', 'tapi', 'simbol', 'ketahanan', 'bioetanol', 'adalah', 'kunci', 'kemandirian', 'energi', 'indonesia', 'ini', 'adalah', 'masa', 'depan', 'yang', 'kita', 'bangun', 'bersama', 'klik', 'dan', 'pahami', 'peran', 'strategisnya', 'banggaindonesiahijau', 'renewableenergy', 'energinegeriku']","['etanol', 'bbm', 'simbol', 'ketahanan', 'bioetanol', 'kunci', 'kemandirian', 'energi', 'indonesia', 'bangun', 'klik', 'pahami', 'peran', 'strategisnya', 'banggaindonesiahijau', 'renewableenergy', 'energinegeriku']","['etanol', 'bbm', 'simbol', 'tahan', 'bioetanol', 'kunci', 'mandiri', 'energi', 'indonesia', 'bangun', 'klik', 'paham', 'peran', 'strategis', 'banggaindonesiahijau', 'renewableenergy', 'energinegeriku']"
Tue Nov 18 06:13:23 +0000 2025,1321322588132364289,@Heraloebss Bobibos Rp4000 perliter Solusi Tanpa Penelitian tanpa melihat langsung yakin kalo Bobibos adalah senyawa alkohol(metanol etanol propanol butanol dll) sebagia bahan bakar Hijaub&amp; terbarukan menuju transisi Energi dunia,Bobibos Rp perliter Solusi Tanpa Penelitian tanpa melihat langsung yakin kalo Bobibos adalah senyawa alkohol metanol etanol propanol butanol dll sebagia bahan bakar Hijaub terbarukan menuju transisi Energi dunia,bobibos rp perliter solusi tanpa penelitian tanpa melihat langsung yakin kalo bobibos adalah senyawa alkohol metanol etanol propanol butanol dll sebagia bahan bakar hijaub terbarukan menuju transisi energi dunia,bobibos rupiah perliter solusi tanpa penelitian tanpa melihat langsung yakin kalo bobibos adalah senyawa alkohol metanol etanol propanol butanol dan lain lain sebagia bahan bakar hijaub terbarukan menuju transisi energi dunia,"['bobibos', 'rupiah', 'perliter', 'solusi', 'tanpa', 'penelitian', 'tanpa', 'melihat', 'langsung', 'yakin', 'kalo', 'bobibos', 'adalah', 'senyawa', 'alkohol', 'metanol', 'etanol', 'propanol', 'butanol', 'dan', 'lain', 'lain', 'sebagia', 'bahan', 'bakar', 'hijaub', 'terbarukan', 'menuju', 'transisi', 'energi', 'dunia']","['bobibos', 'rupiah', 'perliter', 'solusi', 'penelitian', 'langsung', 'kalo', 'bobibos', 'senyawa', 'alkohol', 'metanol', 'etanol', 'propanol', 'butanol', 'sebagia', 'bahan', 'bakar', 'hijaub', 'terbarukan', 'transisi', 'energi', 'dunia']","['bobibos', 'rupiah', 'liter', 'solusi', 'teliti', 'langsung', 'kalo', 'bobibos', 'senyawa', 'alkohol', 'metanol', 'etanol', 'propanol', 'butanol', 'sebagia', 'bahan', 'bakar', 'hijaub', 'baru', 'transisi', 'energi', 'dunia']"
Tue Nov 18 06:12:51 +0000 2025,533938183,@Heraloebss 7 taun yg lalu sebelum rame2nya etanol gw dah pake di mobil sm motor campur bbm yg sdh exist. Hasilnya memang gak cocok buat spek disini. Perlu perubahan signifikan macam konverter atau sejenis agar gak error pada sensor2 mesin.,taun yg lalu sebelum ramenya etanol gw dah pake di mobil sm motor campur bbm yg sdh exist Hasilnya memang gak cocok buat spek disini Perlu perubahan signifikan macam konverter atau sejenis agar gak error pada sensor mesin,taun yg lalu sebelum ramenya etanol gw dah pake di mobil sm motor campur bbm yg sdh exist hasilnya memang gak cocok buat spek disini perlu perubahan signifikan macam konverter atau sejenis agar gak error pada sensor mesin,taun yang lalu sebelum ramenya etanol saya dah pake di mobil sm motor campur bbm yang sudah exist hasilnya memang tidak cocok buat spek disini perlu perubahan signifikan macam konverter atau sejenis agar tidak error pada sensor mesin,"['taun', 'yang', 'lalu', 'sebelum', 'ramenya', 'etanol', 'saya', 'dah', 'pake', 'di', 'mobil', 'sm', 'motor', 'campur', 'bbm', 'yang', 'sudah', 'exist', 'hasilnya', 'memang', 'tidak', 'cocok', 'buat', 'spek', 'disini', 'perlu', 'perubahan', 'signifikan', 'macam', 'konverter', 'atau', 'sejenis', 'agar', 'tidak', 'error', 'pada', 'sensor', 'mesin']","['taun', 'ramenya', 'etanol', 'dah', 'pake', 'mobil', 'motor', 'campur', 'bbm', 'exist', 'hasilnya', 'cocok', 'spek', 'perubahan', 'signifikan', 'konverter', 'sejenis', 'error', 'sensor', 'mesin']","['taun', 'ramenya', 'etanol', 'dah', 'pake', 'mobil', 'motor', 'campur', 'bbm', 'exist', 'hasil', 'cocok', 'spek', 'ubah', 'signifikan', 'konverter', 'jenis', 'error', 'sensor', 'mesin']"
Tue Nov 18 03:42:12 +0000 2025,80543284,BBM Pertamina dengan Etanol Makin Laris Ini Buktinya https://t.co/0VQ5EsyROa,BBM Pertamina dengan Etanol Makin Laris Ini Buktinya,bbm pertamina dengan etanol makin laris ini buktinya,bbm pertamina dengan etanol makin laris ini buktinya,"['bbm', 'pertamina', 'dengan', 'etanol', 'makin', 'laris', 'ini', 'buktinya']","['bbm', 'pertamina', 'etanol', 'laris', 'buktinya']","['bbm', 'pertamina', 'etanol', 'laris', 'bukti']"
Tue Nov 18 03:36:11 +0000 2025,1251040378511220736,@Heraloebss lo ini jgn ngetwit yg bukan ranah lu lah ilmunya. etanol di bbm itu bersifat higroskopis yg artinya bbm yg diisi kedalam tanki harus segera digunakan sampe abis karna kalo kelamaan akan memisahkan antara air dan etanolnya. dan lagi..,lo ini jgn ngetwit yg bukan ranah lu lah ilmunya etanol di bbm itu bersifat higroskopis yg artinya bbm yg diisi kedalam tanki harus segera digunakan sampe abis karna kalo kelamaan akan memisahkan antara air dan etanolnya dan lagi,lo ini jgn ngetwit yg bukan ranah lu lah ilmunya etanol di bbm itu bersifat higroskopis yg artinya bbm yg diisi kedalam tanki harus segera digunakan sampe abis karna kalo kelamaan akan memisahkan antara air dan etanolnya dan lagi,lo ini jgn ngetwit yang bukan ranah kamu lah ilmunya etanol di bbm itu bersifat higroskopis yang artinya bbm yang diisi kedalam tanki harus segera digunakan sampe abis karna kalo kelamaan akan memisahkan antara air dan etanolnya dan lagi,"['lo', 'ini', 'jgn', 'ngetwit', 'yang', 'bukan', 'ranah', 'kamu', 'lah', 'ilmunya', 'etanol', 'di', 'bbm', 'itu', 'bersifat', 'higroskopis', 'yang', 'artinya', 'bbm', 'yang', 'diisi', 'kedalam', 'tanki', 'harus', 'segera', 'digunakan', 'sampe', 'abis', 'karna', 'kalo', 'kelamaan', 'akan', 'memisahkan', 'antara', 'air', 'dan', 'etanolnya', 'dan', 'lagi']","['jgn', 'ngetwit', 'ranah', 'ilmunya', 'etanol', 'bbm', 'bersifat', 'higroskopis', 'bbm', 'diisi', 'kedalam', 'tanki', 'sampe', 'abis', 'karna', 'kalo', 'memisahkan', 'air', 'etanolnya']","['jgn', 'ngetwit', 'ranah', 'ilmu', 'etanol', 'bbm', 'sifat', 'higroskopis', 'bbm', 'isi', 'dalam', 'tank', 'sampe', 'abis', 'karna', 'kalo', 'pisah', 'air', 'etanol']"
Tue Nov 18 03:27:32 +0000 2025,1902383775725838336,Bio etanol dan BBM bisa dari jerami tumbuhan alga dan sejenisnya https://t.co/fIpzzCUB9X,Bio etanol dan BBM bisa dari jerami tumbuhan alga dan sejenisnya,bio etanol dan bbm bisa dari jerami tumbuhan alga dan sejenisnya,bio etanol dan bbm bisa dari jerami tumbuhan alga dan sejenisnya,"['bio', 'etanol', 'dan', 'bbm', 'bisa', 'dari', 'jerami', 'tumbuhan', 'alga', 'dan', 'sejenisnya']","['bio', 'etanol', 'bbm', 'jerami', 'tumbuhan', 'alga', 'sejenisnya']","['bio', 'etanol', 'bbm', 'jerami', 'tumbuh', 'alga', 'jenis']"
Tue Nov 18 02:46:52 +0000 2025,1720665183188922368,@sunny_daay @Heraloebss Ya BBM campur etanol sebaiknya digunakan segera untuk menghindari penyerapan air yang bisa menyebabkan pemisahan fase dan kerusakan mesin jika disimpan lama (lebih dari 1-3 bulan). Untuk parkir panjang gunakan stabilizer bahan bakar isi tangki penuh dan ganti BBM secara,Ya BBM campur etanol sebaiknya digunakan segera untuk menghindari penyerapan air yang bisa menyebabkan pemisahan fase dan kerusakan mesin jika disimpan lama lebih dari bulan Untuk parkir panjang gunakan stabilizer bahan bakar isi tangki penuh dan ganti BBM secara,ya bbm campur etanol sebaiknya digunakan segera untuk menghindari penyerapan air yang bisa menyebabkan pemisahan fase dan kerusakan mesin jika disimpan lama lebih dari bulan untuk parkir panjang gunakan stabilizer bahan bakar isi tangki penuh dan ganti bbm secara,ya bbm campur etanol sebaiknya digunakan segera untuk menghindari penyerapan air yang bisa menyebabkan pemisahan fase dan kerusakan mesin jika disimpan lama lebih dari bulan untuk parkir panjang gunakan stabilizer bahan bakar isi tangki penuh dan ganti bbm secara,"['ya', 'bbm', 'campur', 'etanol', 'sebaiknya', 'digunakan', 'segera', 'untuk', 'menghindari', 'penyerapan', 'air', 'yang', 'bisa', 'menyebabkan', 'pemisahan', 'fase', 'dan', 'kerusakan', 'mesin', 'jika', 'disimpan', 'lama', 'lebih', 'dari', 'bulan', 'untuk', 'parkir', 'panjang', 'gunakan', 'stabilizer', 'bahan', 'bakar', 'isi', 'tangki', 'penuh', 'dan', 'ganti', 'bbm', 'secara']","['bbm', 'campur', 'etanol', 'menghindari', 'penyerapan', 'air', 'menyebabkan', 'pemisahan', 'fase', 'kerusakan', 'mesin', 'disimpan', 'parkir', 'stabilizer', 'bahan', 'bakar', 'isi', 'tangki', 'penuh', 'ganti', 'bbm']","['bbm', 'campur', 'etanol', 'hindar', 'serap', 'air', 'sebab', 'pisah', 'fase', 'rusa', 'mesin', 'simpan', 'parkir', 'stabilizer', 'bahan', 'bakar', 'isi', 'tangki', 'penuh', 'ganti', 'bbm']"
Tue Nov 18 02:46:10 +0000 2025,948752486583615488,@grok @Heraloebss jadi bbm yang mengandung etanol sebaiknya langsung digunakan karena kl kendaraan lama terparkir di garasi justru akan berbahaya untuk mesin?,jadi bbm yang mengandung etanol sebaiknya langsung digunakan karena kl kendaraan lama terparkir di garasi justru akan berbahaya untuk mesin,jadi bbm yang mengandung etanol sebaiknya langsung digunakan karena kl kendaraan lama terparkir di garasi justru akan berbahaya untuk mesin,jadi bbm yang mengandung etanol sebaiknya langsung digunakan karena kl kendaraan lama terparkir di garasi justru akan berbahaya untuk mesin,"['jadi', 'bbm', 'yang', 'mengandung', 'etanol', 'sebaiknya', 'langsung', 'digunakan', 'karena', 'kl', 'kendaraan', 'lama', 'terparkir', 'di', 'garasi', 'justru', 'akan', 'berbahaya', 'untuk', 'mesin']","['bbm', 'mengandung', 'etanol', 'langsung', 'kendaraan', 'terparkir', 'garasi', 'berbahaya', 'mesin']","['bbm', 'kandung', 'etanol', 'langsung', 'kendara', 'parkir', 'garasi', 'bahaya', 'mesin']"
Mon Nov 03 16:20:59 +0000 2025,1032212864679858176,@dwikyfaizal_ sebelum ada isu etanol emang bbm pertamina udah busuk wk,sebelum ada isu etanol emang bbm pertamina udah busuk wk,sebelum ada isu etanol emang bbm pertamina udah busuk wk,sebelum ada isu etanol emang bbm pertamina udah busuk wk,"['sebelum', 'ada', 'isu', 'etanol', 'emang', 'bbm', 'pertamina', 'udah', 'busuk', 'wk']","['isu', 'etanol', 'emang', 'bbm', 'pertamina', 'udah', 'busuk']","['isu', 'etanol', 'emang', 'bbm', 'pertamina', 'udah', 'busuk']"
Sat Nov 01 22:54:36 +0000 2025,1888010924465995776,@PaltiWest Mending balik lagi 100% BBM atau minyak murni deh di Konoha blm terverifikasi uji kelayakan kendaraan mesin untuk etanol kok maen coba-coba Pertamina mana mau rugi buat ganti rugi motor pelanggan nya kocak Mentri ESDM membolehkan etanol dicampur di BBM Pertamina ,Mending balik lagi BBM atau minyak murni deh di Konoha blm terverifikasi uji kelayakan kendaraan mesin untuk etanol kok maen coba coba Pertamina mana mau rugi buat ganti rugi motor pelanggan nya kocak Mentri ESDM membolehkan etanol dicampur di BBM Pertamina,mending balik lagi bbm atau minyak murni deh di konoha blm terverifikasi uji kelayakan kendaraan mesin untuk etanol kok maen coba coba pertamina mana mau rugi buat ganti rugi motor pelanggan nya kocak mentri esdm membolehkan etanol dicampur di bbm pertamina,mending balik lagi bbm atau minyak murni di konoha blm terverifikasi uji kelayakan kendaraan mesin untuk etanol maen coba coba pertamina mana mau rugi buat ganti rugi motor pelanggan nya kocak mentri esdm membolehkan etanol dicampur di bbm pertamina,"['mending', 'balik', 'lagi', 'bbm', 'atau', 'minyak', 'murni', 'di', 'konoha', 'blm', 'terverifikasi', 'uji', 'kelayakan', 'kendaraan', 'mesin', 'untuk', 'etanol', 'maen', 'coba', 'coba', 'pertamina', 'mana', 'mau', 'rugi', 'buat', 'ganti', 'rugi', 'motor', 'pelanggan', 'nya', 'kocak', 'mentri', 'esdm', 'membolehkan', 'etanol', 'dicampur', 'di', 'bbm', 'pertamina']","['mending', 'bbm', 'minyak', 'murni', 'konoha', 'blm', 'terverifikasi', 'uji', 'kelayakan', 'kendaraan', 'mesin', 'etanol', 'maen', 'coba', 'coba', 'pertamina', 'rugi', 'ganti', 'rugi', 'motor', 'pelanggan', 'nya', 'kocak', 'mentri', 'esdm', 'membolehkan', 'etanol', 'dicampur', 'bbm', 'pertamina']","['mending', 'bbm', 'minyak', 'murni', 'konoha', 'blm', 'verifikasi', 'uji', 'layak', 'kendara', 'mesin', 'etanol', 'maen', 'coba', 'coba', 'pertamina', 'rugi', 'ganti', 'rugi', 'motor', 'langgan', 'nya', 'kocak', 'tri', 'esdm', 'boleh', 'etanol', 'campur', 'bbm', 'pertamina']"
Wed Oct 29 08:47:47 +0000 2025,1720665183188922368,@masibnoe79 @el_bendoyo @tempodotco Untuk konsumen campuran etanol (seperti E10) punya pro-kontra: Menguntungkan: Kurangi emisi tingkatkan oktan untuk performa mesin lebih baik potensi harga BBM lebih stabil jika produksi lokal (tebu) berkembang. Merugikan: Efisiensi BBM turun 2-5% (butuh lebih banyak bahan,Untuk konsumen campuran etanol seperti E punya pro kontra Menguntungkan Kurangi emisi tingkatkan oktan untuk performa mesin lebih baik potensi harga BBM lebih stabil jika produksi lokal tebu berkembang Merugikan Efisiensi BBM turun butuh lebih banyak bahan,untuk konsumen campuran etanol seperti e punya pro kontra menguntungkan kurangi emisi tingkatkan oktan untuk performa mesin lebih baik potensi harga bbm lebih stabil jika produksi lokal tebu berkembang merugikan efisiensi bbm turun butuh lebih banyak bahan,untuk konsumen campuran etanol seperti e punya pro kontra menguntungkan kurangi emisi tingkatkan oktan untuk performa mesin lebih baik potensi harga bbm lebih stabil jika produksi lokal tebu berkembang merugikan efisiensi bbm turun butuh lebih banyak bahan,"['untuk', 'konsumen', 'campuran', 'etanol', 'seperti', 'e', 'punya', 'pro', 'kontra', 'menguntungkan', 'kurangi', 'emisi', 'tingkatkan', 'oktan', 'untuk', 'performa', 'mesin', 'lebih', 'baik', 'potensi', 'harga', 'bbm', 'lebih', 'stabil', 'jika', 'produksi', 'lokal', 'tebu', 'berkembang', 'merugikan', 'efisiensi', 'bbm', 'turun', 'butuh', 'lebih', 'banyak', 'bahan']","['konsumen', 'campuran', 'etanol', 'pro', 'kontra', 'menguntungkan', 'kurangi', 'emisi', 'tingkatkan', 'oktan', 'performa', 'mesin', 'potensi', 'harga', 'bbm', 'stabil', 'produksi', 'lokal', 'tebu', 'berkembang', 'merugikan', 'efisiensi', 'bbm', 'turun', 'butuh', 'bahan']","['konsumen', 'campur', 'etanol', 'pro', 'kontra', 'untung', 'kurang', 'emisi', 'tingkat', 'oktan', 'performa', 'mesin', 'potensi', 'harga', 'bbm', 'stabil', 'produksi', 'lokal', 'tebu', 'kembang', 'rugi', 'efisiensi', 'bbm', 'turun', 'butuh', 'bahan']"
Wed Oct 29 08:45:00 +0000 2025,18129942,Cukupkah Produksi Bioetanol Memenuhi Kewajiban BBM E10? #TempoPlus https://t.co/FjwEBTQlAI,Cukupkah Produksi Bioetanol Memenuhi Kewajiban BBM E TempoPlus,cukupkah produksi bioetanol memenuhi kewajiban bbm e tempoplus,cukupkah produksi bioetanol memenuhi kewajiban bbm e tempoplus,"['cukupkah', 'produksi', 'bioetanol', 'memenuhi', 'kewajiban', 'bbm', 'e', 'tempoplus']","['produksi', 'bioetanol', 'memenuhi', 'kewajiban', 'bbm', 'tempoplus']","['produksi', 'bioetanol', 'penuh', 'wajib', 'bbm', 'tempoplus']"
Wed Oct 29 08:34:34 +0000 2025,1075090106770309121,bagus buat bbm lebih bersih pembakarannya juga lebih sempurna. TAPI ETANOL ITU KOROSIF JADINYA TIDAK BAGUS BUAT TANKI BBM KENDARAAN,bagus buat bbm lebih bersih pembakarannya juga lebih sempurna TAPI ETANOL ITU KOROSIF JADINYA TIDAK BAGUS BUAT TANKI BBM KENDARAAN,bagus buat bbm lebih bersih pembakarannya juga lebih sempurna tapi etanol itu korosif jadinya tidak bagus buat tanki bbm kendaraan,bagus buat bbm lebih bersih pembakarannya juga lebih sempurna tapi etanol itu korosif jadinya tidak bagus buat tanki bbm kendaraan,"['bagus', 'buat', 'bbm', 'lebih', 'bersih', 'pembakarannya', 'juga', 'lebih', 'sempurna', 'tapi', 'etanol', 'itu', 'korosif', 'jadinya', 'tidak', 'bagus', 'buat', 'tanki', 'bbm', 'kendaraan']","['bagus', 'bbm', 'bersih', 'pembakarannya', 'sempurna', 'etanol', 'korosif', 'bagus', 'tanki', 'bbm', 'kendaraan']","['bagus', 'bbm', 'bersih', 'bakar', 'sempurna', 'etanol', 'korosif', 'bagus', 'tank', 'bbm', 'kendara']"
Wed Oct 29 08:33:31 +0000 2025,1720665183188922368,@cecepmakaveli @tempodotco Kesimpulan: Bahlil Lahadalia membantah etanol tidak bagus untuk BBM sebut sudah dipakai di banyak negara dan rencana E10 di Indonesia mulai 2027 untuk kurangi impor ciptakan lapangan kerja. Namun ahli sebut bisa turunkan efisiensi 3-4% dan risiko korosi mesin.,Kesimpulan Bahlil Lahadalia membantah etanol tidak bagus untuk BBM sebut sudah dipakai di banyak negara dan rencana E di Indonesia mulai untuk kurangi impor ciptakan lapangan kerja Namun ahli sebut bisa turunkan efisiensi dan risiko korosi mesin,kesimpulan bahlil lahadalia membantah etanol tidak bagus untuk bbm sebut sudah dipakai di banyak negara dan rencana e di indonesia mulai untuk kurangi impor ciptakan lapangan kerja namun ahli sebut bisa turunkan efisiensi dan risiko korosi mesin,kesimpulan bahlil lahadalia membantah etanol tidak bagus untuk bbm sebut sudah dipakai di banyak negara dan rencana e di indonesia mulai untuk kurangi impor ciptakan lapangan kerja namun ahli sebut bisa turunkan efisiensi dan risiko korosi mesin,"['kesimpulan', 'bahlil', 'lahadalia', 'membantah', 'etanol', 'tidak', 'bagus', 'untuk', 'bbm', 'sebut', 'sudah', 'dipakai', 'di', 'banyak', 'negara', 'dan', 'rencana', 'e', 'di', 'indonesia', 'mulai', 'untuk', 'kurangi', 'impor', 'ciptakan', 'lapangan', 'kerja', 'namun', 'ahli', 'sebut', 'bisa', 'turunkan', 'efisiensi', 'dan', 'risiko', 'korosi', 'mesin']","['kesimpulan', 'bahlil', 'lahadalia', 'membantah', 'etanol', 'bagus', 'bbm', 'dipakai', 'negara', 'rencana', 'indonesia', 'kurangi', 'impor', 'ciptakan', 'lapangan', 'kerja', 'ahli', 'turunkan', 'efisiensi', 'risiko', 'korosi', 'mesin']","['simpul', 'bahlil', 'lahadalia', 'ban', 'etanol', 'bagus', 'bbm', 'pakai', 'negara', 'rencana', 'indonesia', 'kurang', 'impor', 'cipta', 'lapang', 'kerja', 'ahli', 'turun', 'efisiensi', 'risiko', 'korosi', 'mesin']"
