created_at,user_id_str,full_text,clean_text,normalized,tokens,stemmed,final_text
Fri Oct 31 08:52:00 +0000 2025,100541385,apakah kendaraan di luarnegeri yang BBM nya sudah mix dengan etanol juga mengalami hal yang sama ? atau yang disini benar2 busuk ? karena kebiasaan pejabat disini selalu komparasi dengan luar negeri tapi secara konsep bukan kualitas,apakah kendaraan di luarnegeri yang bbm nya sudah mix dengan etanol juga mengalami hal yang sama atau yang disini benar busuk karena kebiasaan pejabat disini selalu komparasi dengan luar negeri tapi secara konsep bukan kualitas,apakah kendaraan di luarnegeri yang bbm ya sudah mix dengan etanol juga mengalami hal yang sama atau yang disini benar busuk karena kebiasaan pejabat disini selalu komparasi dengan luar negeri tapi secara konsep bukan kualitas,"['kendaraan', 'luarnegeri', 'bbm', 'mix', 'etanol', 'mengalami', 'busuk', 'kebiasaan', 'pejabat', 'komparasi', 'negeri', 'konsep', 'kualitas']","['kendara', 'luarnegeri', 'bbm', 'mix', 'etanol', 'alami', 'busuk', 'biasa', 'jabat', 'komparasi', 'negeri', 'konsep', 'kualitas']",kendara luarnegeri bbm mix etanol alami busuk biasa jabat komparasi negeri konsep kualitas
Fri Oct 31 08:51:14 +0000 2025,408925926,@ARSIPAJA padahal ada sentra industri rumahan yg dari puluhan tahun menghasilkan etanol di kabupaten sukoharjo nama daerahnya bekonang tanpa perlu babat hutan karna bahan bakunya molase (sisa penyulingan tetes tebu),padahal ada sentra industri rumahan yg dari puluhan tahun menghasilkan etanol di kabupaten sukoharjo nama daerahnya bekonang tanpa perlu babat hutan karna bahan bakunya molase sisa penyulingan tetes tebu,padahal ada sentra industri rumahan yang dari puluhan tahun menghasilkan etanol di kabupaten sukoharjo nama daerahnya bekonang tanpa perlu babat hutan karena bahan bakunya molase sisa penyulingan tetes tebu,"['sentra', 'industri', 'rumahan', 'puluhan', 'menghasilkan', 'etanol', 'kabupaten', 'sukoharjo', 'nama', 'daerahnya', 'bekonang', 'babat', 'hutan', 'bahan', 'bakunya', 'molase', 'sisa', 'penyulingan', 'tetes', 'tebu']","['sentra', 'industri', 'rumah', 'puluh', 'hasil', 'etanol', 'kabupaten', 'sukoharjo', 'nama', 'daerah', 'bekonang', 'babat', 'hutan', 'bahan', 'baku', 'molase', 'sisa', 'suling', 'tetes', 'tebu']",sentra industri rumah puluh hasil etanol kabupaten sukoharjo nama daerah bekonang babat hutan bahan baku molase sisa suling tetes tebu
Fri Oct 31 08:25:02 +0000 2025,154804061,@e100ss Scoopy aku SDH ganti busi tune up dikuras BBM yg bikin motor batuk2 ganti Olie mesin juga jdinya kena 155k. Saya yakin semua pada service massal gegara BBM campur air apa etanol ya dpt ganti rugi nggak? Kmrin yg di koarkan ke SPBU rajawali ketika ada BPK Armudji.??,scoopy aku sdh ganti busi tune up dikuras bbm yg bikin motor batuk ganti olie mesin juga jdinya kena k saya yakin semua pada service massal gegara bbm campur air apa etanol ya dpt ganti rugi nggak kmrin yg di koarkan ke spbu rajawali ketika ada bpk armudji,scoopy aku sudah ganti busi tune up dikuras bbm yang bikin motor batuk ganti olie mesin juga jdinya kena ke saya yakin semua pada service massal gegara bbm campur air apa etanol ya dapat ganti rugi tidak kemarin yang di koarkan ke spbu rajawali ketika ada bpk armudji,"['scoopy', 'ganti', 'busi', 'tune', 'dikuras', 'bbm', 'bikin', 'motor', 'batuk', 'ganti', 'olie', 'mesin', 'jdinya', 'kena', 'service', 'massal', 'gegara', 'bbm', 'campur', 'air', 'etanol', 'ganti', 'rugi', 'kemarin', 'koarkan', 'spbu', 'rajawali', 'bpk', 'armudji']","['scoopy', 'ganti', 'busi', 'tune', 'kuras', 'bbm', 'bikin', 'motor', 'batuk', 'ganti', 'olie', 'mesin', 'jdinya', 'kena', 'service', 'massal', 'gegara', 'bbm', 'campur', 'air', 'etanol', 'ganti', 'rugi', 'kemarin', 'koar', 'spbu', 'rajawali', 'bpk', 'armudji']",scoopy ganti busi tune kuras bbm bikin motor batuk ganti olie mesin jdinya kena service massal gegara bbm campur air etanol ganti rugi kemarin koar spbu rajawali bpk armudji
Fri Oct 31 08:15:52 +0000 2025,89877164,Motor Brebet dan Mogok Massal di Jatim Kembali Viral SPBU Swasta Batal Beli BBM di Pertamina karena Dicampur Etanol https://t.co/UnGTFoecCD,motor brebet dan mogok massal di jatim kembali viral spbu swasta batal beli bbm di pertamina karena dicampur etanol,motor brebet dan mogok massal di jatim kembali viral spbu swasta batal beli bbm di pertamina karena dicampur etanol,"['motor', 'brebet', 'mogok', 'massal', 'jatim', 'viral', 'spbu', 'swasta', 'batal', 'beli', 'bbm', 'pertamina', 'dicampur', 'etanol']","['motor', 'brebet', 'mogok', 'massal', 'jatim', 'viral', 'spbu', 'swasta', 'batal', 'beli', 'bbm', 'pertamina', 'campur', 'etanol']",motor brebet mogok massal jatim viral spbu swasta batal beli bbm pertamina campur etanol
Fri Oct 31 07:44:32 +0000 2025,2386147398,@andreasdonskii @hrdbacot Kok berkerak gitu pewarnanya ya. Sepengetahuan saya yang masih awam kerusakan karena bahan bakar campuran etanol itu karena adanya ikatan antara etanol dengan air yang menghambat pembakaran dan mengakibatkan karat. Ini ga terlihat seperti karat.,kok berkerak gitu pewarnanya ya sepengetahuan saya yang masih awam kerusakan karena bahan bakar campuran etanol itu karena adanya ikatan antara etanol dengan air yang menghambat pembakaran dan mengakibatkan karat ini ga terlihat seperti karat,kok berkerak begitu pewarnanya ya sepengetahuan saya yang masih awam kerusakan karena bahan bakar campuran etanol itu karena adanya ikatan antara etanol dengan air yang menghambat pembakaran dan mengakibatkan karat ini tidak terlihat seperti karat,"['berkerak', 'pewarnanya', 'sepengetahuan', 'awam', 'kerusakan', 'bahan', 'bakar', 'campuran', 'etanol', 'ikatan', 'etanol', 'air', 'menghambat', 'pembakaran', 'mengakibatkan', 'karat', 'karat']","['kerak', 'warna', 'tahu', 'awam', 'rusa', 'bahan', 'bakar', 'campur', 'etanol', 'ikat', 'etanol', 'air', 'hambat', 'bakar', 'akibat', 'karat', 'karat']",kerak warna tahu awam rusa bahan bakar campur etanol ikat etanol air hambat bakar akibat karat karat
Fri Oct 31 07:14:23 +0000 2025,47687999,@detikcom Mencontoh Rosul itu pada hal-hal yang substansial Pak misalkan menjadi pemimpin yang baik dengan mengeluarkan kebijakan yang tidak menyusahkan masyarakat.. Bapak coba bercermin kebaikan apa yang sudah Bapak lakukan? nyampur etanol ke BBM? atau minum hibiki sambil telfonan?,mencontoh rosul itu pada hal hal yang substansial pak misalkan menjadi pemimpin yang baik dengan mengeluarkan kebijakan yang tidak menyusahkan masyarakat bapak coba bercermin kebaikan apa yang sudah bapak lakukan nyampur etanol ke bbm atau minum hibiki sambil telfonan,mencontoh rosul itu pada hal hal yang substansial pak misalkan menjadi pemimpin yang baik dengan mengeluarkan kebijakan yang tidak menyusahkan masyarakat bapak coba bercermin kebaikan apa yang sudah bapak lakukan nyampur etanol ke bbm atau minum hibiki sambil telfonan,"['mencontoh', 'rosul', 'substansial', 'pemimpin', 'mengeluarkan', 'kebijakan', 'menyusahkan', 'masyarakat', 'coba', 'bercermin', 'kebaikan', 'lakukan', 'nyampur', 'etanol', 'bbm', 'minum', 'hibiki', 'telfonan']","['contoh', 'rosul', 'substansial', 'pimpin', 'keluar', 'bijak', 'susah', 'masyarakat', 'coba', 'cermin', 'baik', 'laku', 'nyampur', 'etanol', 'bbm', 'minum', 'hibiki', 'telfonan']",contoh rosul substansial pimpin keluar bijak susah masyarakat coba cermin baik laku nyampur etanol bbm minum hibiki telfonan
Fri Oct 31 06:51:56 +0000 2025,1470262611115593730,@tempodotco Mau B30 B50 E10 E20 E50 ataupun tenaga nuklir sekalipun klo tanki dan pembakaran juga mesin kendaraan tidak menyesuaikan kemampuam mengolah bahan bakar nya ya pasti ancur2 an.. Jdi disesuaikan juga teknologi kendaraan yang dimiliki rakyat kyk gmn.. Jgn maksa..,mau b b e e e ataupun tenaga nuklir sekalipun klo tanki dan pembakaran juga mesin kendaraan tidak menyesuaikan kemampuam mengolah bahan bakar nya ya pasti ancur an jdi disesuaikan juga teknologi kendaraan yang dimiliki rakyat kyk gmn jgn maksa,mau b b e e e ataupun tenaga nuklir sekalipun kalau tanki dan pembakaran juga mesin kendaraan tidak menyesuaikan kemampuam mengolah bahan bakar ya ya pasti hancur an jadi disesuaikan juga teknologi kendaraan yang dimiliki rakyat kayak bagaimana jangan maksa,"['tenaga', 'nuklir', 'tanki', 'pembakaran', 'mesin', 'kendaraan', 'menyesuaikan', 'kemampuam', 'mengolah', 'bahan', 'bakar', 'hancur', 'disesuaikan', 'teknologi', 'kendaraan', 'dimiliki', 'rakyat', 'kayak', 'maksa']","['tenaga', 'nuklir', 'tank', 'bakar', 'mesin', 'kendara', 'sesuai', 'kemampuam', 'olah', 'bahan', 'bakar', 'hancur', 'sesuai', 'teknologi', 'kendara', 'milik', 'rakyat', 'kayak', 'maksa']",tenaga nuklir tank bakar mesin kendara sesuai kemampuam olah bahan bakar hancur sesuai teknologi kendara milik rakyat kayak maksa
Fri Oct 31 06:16:27 +0000 2025,1885555382514507776,Sejumlah investor global tertarik berinvestasi di proyek bioetanol Indonesia setelah wacana penggunaan campuran BBM etanol 10% (E10). Toyota menjadi salah satu perusahaan yang menyatakan minat membangun pabrik etanol untuk mendukung kendaraan berbahan bakar campuran etanol. https://t.co/oCQvtKs7G3,sejumlah investor global tertarik berinvestasi di proyek bioetanol indonesia setelah wacana penggunaan campuran bbm etanol e toyota menjadi salah satu perusahaan yang menyatakan minat membangun pabrik etanol untuk mendukung kendaraan berbahan bakar campuran etanol,sejumlah investor global tertarik berinvestasi di proyek bioetanol indonesia setelah wacana penggunaan campuran bbm etanol e toyota menjadi salah satu perusahaan yang menyatakan minat membangun pabrik etanol untuk mendukung kendaraan berbahan bakar campuran etanol,"['investor', 'global', 'tertarik', 'berinvestasi', 'proyek', 'bioetanol', 'indonesia', 'wacana', 'penggunaan', 'campuran', 'bbm', 'etanol', 'toyota', 'salah', 'perusahaan', 'minat', 'membangun', 'pabrik', 'etanol', 'mendukung', 'kendaraan', 'berbahan', 'bakar', 'campuran', 'etanol']","['investor', 'global', 'tarik', 'investasi', 'proyek', 'bioetanol', 'indonesia', 'wacana', 'guna', 'campur', 'bbm', 'etanol', 'toyota', 'salah', 'usaha', 'minat', 'bangun', 'pabrik', 'etanol', 'dukung', 'kendara', 'bahan', 'bakar', 'campur', 'etanol']",investor global tarik investasi proyek bioetanol indonesia wacana guna campur bbm etanol toyota salah usaha minat bangun pabrik etanol dukung kendara bahan bakar campur etanol
Fri Oct 31 06:06:40 +0000 2025,1180005505,Harga etanol juga kayaknya jauh lebih murah. Ini rakyat yg bego deh kayaknya. Udah dicampur terus harga bahan campurannya jauh lebih murah tapi dijual dgn harga yg sama. Sedangkan rakyat harus keluar uang lagi pas motornya butuh ke bengkel karena ketidak sesuaian bahan bakar.,harga etanol juga kayaknya jauh lebih murah ini rakyat yg bego deh kayaknya udah dicampur terus harga bahan campurannya jauh lebih murah tapi dijual dgn harga yg sama sedangkan rakyat harus keluar uang lagi pas motornya butuh ke bengkel karena ketidak sesuaian bahan bakar,harga etanol juga kayaknya jauh lebih murah ini rakyat yang bego deh kayaknya sudah dicampur terus harga bahan campurannya jauh lebih murah tapi dijual dengan harga yang sama sedangkan rakyat harus keluar uang lagi pas motornya butuh ke bengkel karena ketidak sesuaian bahan bakar,"['harga', 'etanol', 'kayaknya', 'murah', 'rakyat', 'bego', 'deh', 'kayaknya', 'dicampur', 'harga', 'bahan', 'campurannya', 'murah', 'dijual', 'harga', 'rakyat', 'uang', 'pas', 'motornya', 'butuh', 'bengkel', 'ketidak', 'sesuaian', 'bahan', 'bakar']","['harga', 'etanol', 'kayak', 'murah', 'rakyat', 'bego', 'deh', 'kayak', 'campur', 'harga', 'bahan', 'campur', 'murah', 'jual', 'harga', 'rakyat', 'uang', 'pas', 'motor', 'butuh', 'bengkel', 'tidak', 'sesuai', 'bahan', 'bakar']",harga etanol kayak murah rakyat bego deh kayak campur harga bahan campur murah jual harga rakyat uang pas motor butuh bengkel tidak sesuai bahan bakar
Fri Oct 31 06:06:03 +0000 2025,1872072523782963200,@blaugrana1O Sdr. Bahlil layak tggjwb sebaiknya mundur sblm di pecat presiden. Bkn saja kebijakannya salah tanpa kajian dan uji coba tp jg cara kerjanya gunakan pola pikir Mulyono. Persoalan brebet kendaraan bermotor boleh jd krn kualitas BBM dan atau etanol. Apa aspek itu benar² diteliti ?.,sdr bahlil layak tggjwb sebaiknya mundur sblm di pecat presiden bkn saja kebijakannya salah tanpa kajian dan uji coba tp jg cara kerjanya gunakan pola pikir mulyono persoalan brebet kendaraan bermotor boleh jd krn kualitas bbm dan atau etanol apa aspek itu benar² diteliti,sdr bahlil layak tggjwb sebaiknya mundur sebelum di pecat presiden bukan saja kebijakannya salah tanpa kajian dan uji coba tapi juga cara kerjanya gunakan pola pikir mulyono persoalan brebet kendaraan bermotor boleh jadi karena kualitas bbm dan atau etanol apa aspek itu benar² diteliti,"['sdr', 'bahlil', 'layak', 'tggjwb', 'mundur', 'pecat', 'presiden', 'kebijakannya', 'salah', 'kajian', 'uji', 'coba', 'kerjanya', 'pola', 'pikir', 'mulyono', 'brebet', 'kendaraan', 'bermotor', 'kualitas', 'bbm', 'etanol', 'aspek', 'benar²', 'diteliti']","['sdr', 'bahlil', 'layak', 'tggjwb', 'mundur', 'pecat', 'presiden', 'bijak', 'salah', 'kaji', 'uji', 'coba', 'kerja', 'pola', 'pikir', 'mulyono', 'brebet', 'kendara', 'motor', 'kualitas', 'bbm', 'etanol', 'aspek', 'benar', 'teliti']",sdr bahlil layak tggjwb mundur pecat presiden bijak salah kaji uji coba kerja pola pikir mulyono brebet kendara motor kualitas bbm etanol aspek benar teliti
Fri Oct 31 05:59:05 +0000 2025,706446281065934848,@Tebuyi17 @BosPurwa Lantas soal selisih harga? kenapa tetap dijual harga normal kalo bahan campurannya (etanol) ternyata lebih murah. Jujur ini kita yg gak paham atau bahlil yg pinter. ,lantas soal selisih harga kenapa tetap dijual harga normal kalo bahan campurannya etanol ternyata lebih murah jujur ini kita yg gak paham atau bahlil yg pinter,lantas soal selisih harga kenapa tetap dijual harga normal kalau bahan campurannya etanol ternyata lebih murah jujur ini kita yang tidak paham atau bahlil yang pintar,"['lantas', 'selisih', 'harga', 'dijual', 'harga', 'normal', 'bahan', 'campurannya', 'etanol', 'murah', 'jujur', 'paham', 'bahlil', 'pintar']","['lantas', 'selisih', 'harga', 'jual', 'harga', 'normal', 'bahan', 'campur', 'etanol', 'murah', 'jujur', 'paham', 'bahlil', 'pintar']",lantas selisih harga jual harga normal bahan campur etanol murah jujur paham bahlil pintar
Fri Oct 31 05:59:00 +0000 2025,721898354502930433,Menteri ESDM Bahlil Lahadalia Targetkan Mandatori E10 Dimulai 2027: Strategi Kurangi Impor BBM RI #bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia https://t.co/7PWOxW6Kn7,menteri esdm bahlil lahadalia targetkan mandatori e dimulai strategi kurangi impor bbm ri,menteri esdm bahlil lahadalia targetkan mandatori e dimulai strategi kurangi impor bbm ri,"['menteri', 'esdm', 'bahlil', 'lahadalia', 'targetkan', 'mandatori', 'strategi', 'kurangi', 'impor', 'bbm']","['menteri', 'esdm', 'bahlil', 'lahadalia', 'target', 'mandatori', 'strategi', 'kurang', 'impor', 'bbm']",menteri esdm bahlil lahadalia target mandatori strategi kurang impor bbm
Fri Oct 31 05:56:40 +0000 2025,1361831815,Solusinya nggak gini dong Blin Goblin. STOP CAMPURIN ETANOL KE BBM DONG BLOG.,solusinya nggak gini dong blin goblin stop campurin etanol ke bbm dong blog,solusinya tidak begini dong blin goblin stop mencampuri etanol ke bbm dong blog,"['solusinya', 'blin', 'goblin', 'stop', 'mencampuri', 'etanol', 'bbm', 'blog']","['solusi', 'blin', 'goblin', 'stop', 'campur', 'etanol', 'bbm', 'blog']",solusi blin goblin stop campur etanol bbm blog
Fri Oct 31 05:48:19 +0000 2025,1131236317403107328,@Jateng_Twit @pertamina Lek damis protes bpom @BPOM_RI ..kasih tau lek damis kalo bbm ora keno diombe menungso opo meneh kadar etanol e 5 % mosok bensin e dicampur ciu,lek damis protes bpom kasih tau lek damis kalo bbm ora keno diombe menungso opo meneh kadar etanol e mosok bensin e dicampur ciu,lek damis protes bpom kasih tau lek damis kalau bbm ora keno diombe menungso opo meneh kadar etanol e mosok bensin e dicampur ciu,"['lek', 'damis', 'protes', 'bpom', 'kasih', 'tau', 'lek', 'damis', 'bbm', 'ora', 'keno', 'diombe', 'menungso', 'opo', 'meneh', 'kadar', 'etanol', 'mosok', 'bensin', 'dicampur', 'ciu']","['lek', 'dam', 'protes', 'bpom', 'kasih', 'tau', 'lek', 'dam', 'bbm', 'ora', 'keno', 'diombe', 'menungso', 'opo', 'teh', 'kadar', 'etanol', 'mosok', 'bensin', 'campur', 'ciu']",lek dam protes bpom kasih tau lek dam bbm ora keno diombe menungso opo teh kadar etanol mosok bensin campur ciu
Fri Oct 31 05:46:04 +0000 2025,1628037568829997056,@kiyaicenat @BosPurwa Bukan gitu ngitungnya bro.. E10 jadia da etanol 10%. Jika kebutuhan BBM nasional 1 juta liter maka hanya perlu beli base pertalite murninya 900ribu liter. 100 ribu sisanya buat ditambahkan etanol. Mestinya harga etanol jauh lbh murah dibanding harga perliter BBM base.,bukan gitu ngitungnya bro e jadia da etanol jika kebutuhan bbm nasional juta liter maka hanya perlu beli base pertalite murninya ribu liter ribu sisanya buat ditambahkan etanol mestinya harga etanol jauh lbh murah dibanding harga perliter bbm base,bukan begitu ngitungnya bro e jadia dah etanol jika kebutuhan bbm nasional juta liter maka hanya perlu beli base pertalite murninya ribu liter ribu sisanya buat ditambahkan etanol mestinya harga etanol jauh lebih murah dibanding harga perliter bbm base,"['ngitungnya', 'bro', 'jadia', 'dah', 'etanol', 'kebutuhan', 'bbm', 'nasional', 'juta', 'liter', 'beli', 'base', 'pertalite', 'murninya', 'ribu', 'liter', 'ribu', 'sisanya', 'etanol', 'mestinya', 'harga', 'etanol', 'murah', 'dibanding', 'harga', 'perliter', 'bbm', 'base']","['ngitungnya', 'bro', 'jadia', 'dah', 'etanol', 'butuh', 'bbm', 'nasional', 'juta', 'liter', 'beli', 'base', 'pertalite', 'murni', 'ribu', 'liter', 'ribu', 'sisa', 'etanol', 'mesti', 'harga', 'etanol', 'murah', 'banding', 'harga', 'liter', 'bbm', 'base']",ngitungnya bro jadia dah etanol butuh bbm nasional juta liter beli base pertalite murni ribu liter ribu sisa etanol mesti harga etanol murah banding harga liter bbm base
Fri Oct 31 05:45:09 +0000 2025,1180005505,BBM sekarang kan hitungannya udah gak murni karena hasil dicampur etanol. Nah yang jadi pertanyaan kenapa kalo udah gak murni tapi dijual dengan harga yang sama? Berapa persen tuh kandungan BBM yg dikurangi setelah dicampur. Lu lagi nyari untung banyak ya lil. ‍,bbm sekarang kan hitungannya udah gak murni karena hasil dicampur etanol nah yang jadi pertanyaan kenapa kalo udah gak murni tapi dijual dengan harga yang sama berapa persen tuh kandungan bbm yg dikurangi setelah dicampur lu lagi nyari untung banyak ya lil,bbm sekarang kan hitungannya sudah tidak murni karena hasil dicampur etanol nah yang jadi pertanyaan kenapa kalau sudah tidak murni tapi dijual dengan harga yang sama berapa persen tuh kandungan bbm yang dikurangi setelah dicampur kamu lagi mencari untung banyak ya lil,"['bbm', 'hitungannya', 'murni', 'hasil', 'dicampur', 'etanol', 'murni', 'dijual', 'harga', 'persen', 'tuh', 'kandungan', 'bbm', 'dikurangi', 'dicampur', 'mencari', 'untung', 'lil']","['bbm', 'hitung', 'murni', 'hasil', 'campur', 'etanol', 'murni', 'jual', 'harga', 'persen', 'tuh', 'kandung', 'bbm', 'rang', 'campur', 'cari', 'untung', 'lil']",bbm hitung murni hasil campur etanol murni jual harga persen tuh kandung bbm rang campur cari untung lil
